fichier,start,end,text,url
Loi Alur 2024 - Déontologie - 12 décembre 2024,812.7,844.22,"et à faire autre chose le tribunal de grande instance de Lyon a souligné dans son jugement que cette absence de mandat écrit alors écoutez bien quand même le texte s'appelle la transparence des transactions et constitue une violation flagrante de l'obligation légale de protection des clients inutile de vous dire que concrètement le tribunal a considéré que l'agent immobilier était le dernier des derniers, était un moins que rien, un égorgeur de grand-mère et un mangeur d'enfant. Ne l'oubliez jamais, ça,",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,844.36,875.76,"quand un agent immobilier rentre dans un tribunal, quelle que soit la raison, il est déjà coupable. Oui, mais ce n'est pas moi qu'on accuse, là, c'est un autre. Oui, mais vous êtes coupable quand même, parce qu'agent immobilier, ça veut dire bandit. Ça, vous ne devez jamais l'oublier. On part avec un handicap terrible dès qu'on fout les pieds dans un tribunal, même lorsqu'on n'a rien fait. Alors ça, c'est d'abord la loi ODE. ensuite la loi Auguet a été régulièrement complétée par différents packages législatifs il y a eu la loi ENL en 2006",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,875.76,914.96,"il y a eu le décret de 2005 je vous disais sur l'adaptation etc et il y a eu un grand paquet il y a eu la loi SRU en 2000 aussi il y a eu un gros machin la loi SRU mais il y a eu un gros paquet avec la loi Allure en 2014 la loi Allure en 2014 a mis en place plein plein plein plein de choses La loi Allure, c'est-à-dire accès au logement et urbanisme rénové. C'est une espèce de loi SRU bis, en fait. La loi Allure a instauré parmi plein de choses, des choses très bien, des choses absolument ridicules et stupides.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,914.96,950.96,"C'est une loi très très très mal fichue, très mal rédigée. Au milieu de tout ce que la loi a dû réinstaurer, il y a eu l'instauration de l'obligation de formation des agents immobiliers, ce que nous sommes en train de faire aujourd'hui, les agents immobiliers et leurs collaborateurs, dont vous êtes, qui n'existaient pas auparavant. Donc premièrement, obligation de formation. Deuxièmement, obligation de rédiger et de mettre en place un code de déontologie. Ce code de déontologie n'a pas été écrit, rédigé, mis en place par la loi Allure.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,950.96,991.14,"La loi Allure a dit qu'il va falloir faire un code de déontologie qui sera instauré plus tard, quand il sera prêt, par décret. C'est très courant que dans une loi, on dise qu'on veut atteindre tel objectif, tel objectif, tel objectif, qui seront précisés plus tard par des décrets. En gros, on remet à plus tard la mise en place d'un certain nombre de dispositions, mais de dispositions qu'on a prévues dès maintenant. C'est le cas du code de déontologie qui a été rédigé, discuté, négocié par l'AFNAIM, l'UNIS, etc. et qui a été mis en place par le décret numéro 2015-1090 portant code de déontologie.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,991.14,1024.36,"Ça, c'est le fameux décret qui a été promulgué en 2015. En 2015, le texte avait été préparé et il a été imposé aux agents immobiliers tels qu'eux. Il n'y a pas eu de « vous regardez ce qu'il y a dedans et ce qui vous plaît, ce qui vous semble intéressant, vous allez le respecter ». Non, il faut désormais respecter à la lettre le code de déontologie. qu'on est signé ou qu'on n'est pas signé.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1025.76,1058.04,"Alors, ce code de déontologie, d'ailleurs, qu'on pourra vous envoyer également demain, si vous demandez le PDF de la formation d'aujourd'hui, je pense à vous rajouter le code de déontologie, il est disponible sur les J-France, tout simplement. Il impose des principes fondamentaux de conduite, en gros, c'est une espèce de code de conduite, le code de déontologie, qui précise les obligations professionnelles des agents immobiliers et de tous leurs collaborateurs, qu'ils soient salariés ou qu'ils soient indépendants, comme vous,",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1058.62,1089.06,"notamment, mais pas seulement, et c'est ce qu'on va détailler aujourd'hui, en matière de loyauté, transparence, indépendance et protection des clients. Ce sont les quatre thèmes que nous allons un petit peu préciser. En particulier, l'article 2 du décret, qui dispose que les agents immobiliers doivent exercer leur activité avec conscience, dignité, loyauté, sincérité, probité. Ça a été un peu pompé d'ailleurs sur le serment des avocats. Le serment des avocats, il commence un petit peu comme ça.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1089.28,1122.52,"Je jure en tant qu'avocat d'exercer ma mission en toute paix. Ça a été un peu pompé dessus, ça, pour faire bien, pour faire joli. Donc, l'agent immobilier, en application de ses obligations de conscience, dignité, loyauté, sincérité, probité, L'agent immobilier doit toujours agir dans l'intérêt du client avant son propre intérêt à lui et de manière conforme à la législation. Ce décret instaure également une obligation absolument stricte, et ça vous la connaissiez déjà. Vous allez voir, tout ce qu'il y a dans le Code de déontologie, c'est un peu des redites de ce qui était déjà dans la loi.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1123.4,1155.56,"Une obligation stricte d'information et de conseil envers les clients. C'est cette espèce de fourre-tout dans lequel on peut mettre absolument tout ce qu'on veut pour reprocher un agent immobilier. parce qu'on peut toujours dire ah mais vous ne m'aviez pas informé de telle chose ah bah oui mais je ne savais pas ça c'est pas mon problème, vous deviez m'en informer ah bah merde, je suis embêté quand même parce que je devais vous informer de quelque chose dont je n'avais moi-même pas connaissance ça se produit de plus en plus alors également",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1155.56,1185.74,"la loi Lure a instauré en plus de ce code de déontologie un nouvel organe le CNTGI, le Conseil National de la Transaction et de la Gestion Immobilière, qui est une espèce de chambre de jugement et d'arbitrage, vous allez le voir. C'est une espèce d'organisme, alors quand on se penche dans leur activité, ils passent leur temps à bouffer avec nos impôts, mais ils ne font rien du tout.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1185.74,1218.14,"C'est vraiment ce qu'on appelait dans l'ancien temps, les plus anciens d'entre vous, connaissent les fameux comités théodules en gros on crée des commissions, on crée des comités on crée des machins ça fait des salaires à des gens qui ont des cartes bleues avec lesquelles ils peuvent se déplacer, aller à l'hôtel et bien bouffer mais qui ne produisent aucun travail vous allez le voir c'est un peu le cas du CNTG qui condamne une fois de temps en temps par ci par là mais il y a eu un rapport de leur activité en 2015 depuis c'est fini et puis calme plat, électroencéphalogramme plat",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1218.14,1249.88,"donc cet organisme, le CNTGI est chargé de veiller à l'application des règles déontologiques dans la profession donc il surveille l'application du code de déontologie sanctionner les manquements c'est une chambre disciplinaire également et il participe à l'évolution des normes pour conseiller le ministère pour dire qu'il faudrait que ça change comme ci, que ça change comme ça bon, ils le font absolument pas du tout, du tout, du tout par contre, ce qui est assez casse-pied pour nous c'est que ces gens ont la possibilité de sanctionner.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1250.32,1281.1799999999998,"Et vous allez voir que leurs sanctions, on en reparlera tout à l'heure, viennent en plus des sanctions des tribunaux, en plus des sanctions de la DGCCRF. Ça veut dire que quand on fait des bêtises, on peut se faire juger et condamner par la DGCCRF et ou les tribunaux civils et ou les tribunaux administratifs et ou les tribunaux en correctionnelle pénale et ou le CNTG. Ça fait beaucoup, hein ?",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1281.1799999999998,1314.04,"Normalement, il y a un principe en droit qui dit qu'on ne peut jamais être jugé deux fois pour la même chose. Mais ce principe n'empêche pas d'être condamné plusieurs fois pour la même chose à partir du moment où on considère que c'est un seul et même cas. Alors, quels sont les principes déontologiques fondamentaux qui s'imposent aux agents immobiliers ?",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1314.04,1347.02,"On va les détailler ici, je vous en parlais juste avant, ces principes déontologiques, je vous le rappelle, créent un cadre de comportement de notre part. En gros, nous dit, voici comment vous devez vous comporter au quotidien, un cadre de comportement que nous devons appliquer. Première chose, loyauté, enfin, ça c'est juste l'objectif. Pourquoi vous voyez de plus en plus dans nos visios objectifs ?",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1347.02,1383.46,"Parce que ça c'est une obligation de la loi Allure. Vous pourriez vous dire, c'est marrant, à chaque fois il y a objectif, on ne sait pas trop à quoi ça sert. On est obligé de mettre ça, nous, pour faire valider nos formations par Cadiopi. Vous savez que toutes les formations, on est certifié Cadiopi, bien sûr, et pour être certifié Cadiopi, il faut que tous les ans, on fasse un bilan pédagogique Et tous les trois ans, on fasse renouveler notre certification Calliope. Et pour garder notre certification Calliope, il faut répondre à une obligation de la loi. Une des obligations des formations instaurées par la loi Allure, c'est d'avoir à chaque fois un objectif.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1383.46,1416.2,"C'est pour ça que vous voyez toujours, de plus en plus, ce n'était pas le cas avant, et maintenant on s'y attache, objectif, explorer les grands principes régissant la profession. C'est uniquement parce que c'est obligatoire de mettre ça. Ça n'a en fait aucun intérêt. Voilà pourquoi on ne s'attarde pas là-dessus et on passe directement à loyauté, honnêteté et probité. Alors, ces fameux devoirs de loyauté, honnêteté et probité sont vraiment au cœur du code de déontologie de l'agent immobilier. L'article 2 du décret de 2015, à chaque fois que je vais dire le décret, c'est le décret de 2015, c'est le décret qui a instauré le code de déontologie.",https://www.youtube.com/watch?v=xrYrnt_2cRE
Loi Alur 2024 - Déontologie - 12 décembre 2024,1416.2,1457.34,"L'article 2 impose ce comportement par le texte suivant. L'agent immobilier et ses collaborateurs doivent se comporter avec loyauté, sincérité, probité à l'égard de toutes les parties à l'acte. Les parties à l'acte, c'est principalement vendeurs-acquéreurs ou locataires-propriétaires-bailleurs, c'est-à-dire les clients, mais on doit loyauté, sincérité, probité avant tout à nos clients, les parties à l'acte, mais également aux autres agents immobiliers avec lesquels on travaille, avec les autres intervenants tels que les diagnostiqueurs, les banques, etc., avec notamment les notaires, c'est-à-dire toute personne qui interviendrait dans la construction même de l'acte.",https://www.youtube.com/watch?v=xrYrnt_2cRE
